var,fi,fi_rank,dataset,scenario,model_class,heldout_model,cv,attack
target_diversity_in_neighborhood_mean,0.0,55.0,,10-fold cross-validation,RF,,8.0,
target_diversity_in_neighborhood_q0,0.0,55.0,,10-fold cross-validation,RF,,8.0,
target_diversity_in_neighborhood_q25,0.0007311958874458872,42.0,,10-fold cross-validation,RF,,8.0,
target_diversity_in_neighborhood_q50,0.0,55.0,,10-fold cross-validation,RF,,8.0,
target_diversity_in_neighborhood_q75,0.0013227816889433053,38.0,,10-fold cross-validation,RF,,8.0,
target_diversity_in_neighborhood_q1,0.0,55.0,,10-fold cross-validation,RF,,8.0,
target_diversity_in_neighborhood_minmax,0.0,55.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_mean,0.010551066957637521,14.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_q0,0.0,55.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_q25,0.0,55.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_q50,0.0010434782608695653,40.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_q75,0.005934824985168235,21.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_q1,0.0005681818181818182,43.0,,10-fold cross-validation,RF,,8.0,
approx_diversity_in_neighborhood_minmax,0.0038516217368490093,28.0,,10-fold cross-validation,RF,,8.0,
bacc_test_mean,0.127380467985647,3.0,,10-fold cross-validation,RF,,8.0,
bacc_test_q0,0.11025841844109148,4.0,,10-fold cross-validation,RF,,8.0,
bacc_test_q25,0.10485203053908299,5.0,,10-fold cross-validation,RF,,8.0,
bacc_test_q50,0.09263078086414779,6.0,,10-fold cross-validation,RF,,8.0,
bacc_test_q75,0.13119642239164603,1.0,,10-fold cross-validation,RF,,8.0,
bacc_test_q1,0.13098427327725834,2.0,,10-fold cross-validation,RF,,8.0,
bacc_test_minmax,0.0,55.0,,10-fold cross-validation,RF,,8.0,
n_test,0.00044334975369458136,49.0,,10-fold cross-validation,RF,,9.0,
n_classes,0.0,58.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_mean,0.019423370043808036,13.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_q0,0.0,58.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_q25,0.010373250206583539,19.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_q50,0.02130281075860813,10.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_q75,0.0055436571823978134,32.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_q1,0.0,58.0,,10-fold cross-validation,RF,,9.0,
neighborhood_size_minmax,0.0,58.0,,10-fold cross-validation,RF,,9.0,
uncertainty_mean,0.009598514957742632,20.0,,10-fold cross-validation,RF,,9.0,
uncertainty_q0,0.006398395577691841,28.0,,10-fold cross-validation,RF,,9.0,
uncertainty_q25,0.006588368777649138,27.0,,10-fold cross-validation,RF,,9.0,
uncertainty_q50,0.006199250860690676,29.0,,10-fold cross-validation,RF,,9.0,
uncertainty_q75,0.007367790211921272,25.0,,10-fold cross-validation,RF,,9.0,
uncertainty_q1,0.007901043499394597,23.0,,10-fold cross-validation,RF,,9.0,
uncertainty_minmax,0.007979431102827738,22.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_mean,0.007416299205348877,24.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_q0,0.0056780585006391444,31.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_q25,0.003328021978021978,38.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_q50,0.012119888072285772,14.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_q75,0.0033841158841158843,37.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_q1,0.0,58.0,,10-fold cross-validation,RF,,9.0,
target_approx_consistency_in_neighborhood_minmax,0.002650767523331242,40.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_mean,0.031058954571998053,9.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_q0,0.010853620879370503,17.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_q25,0.0332968594623767,8.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_q50,0.0194421077336454,12.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_q75,0.011113516061796334,15.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_q1,0.0008123076923076921,46.0,,10-fold cross-validation,RF,,9.0,
pred_targets_consistency_in_neighborhood_minmax,0.011094915302089215,16.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_mean,0.008665405813398424,21.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_q0,0.033683250674604405,7.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_q25,0.005090403875300901,33.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_q50,0.010838322461851877,18.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_q75,0.006773827195822082,26.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_q1,0.0,58.0,,10-fold cross-validation,RF,,9.0,
target_targets_consistency_in_neighborhood_minmax,0.0211894858764424,11.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_mean,0.0005076923076923076,48.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_q0,0.00032178169656430514,50.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_q25,0.000980295566502463,44.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_q50,0.0,58.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_q75,0.0,58.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_q1,0.0,58.0,,10-fold cross-validation,RF,,9.0,
targets_and_approxs_consistency_in_neighborhood_minmax,0.0,58.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_mean,0.003948219446720196,36.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_q0,0.0,58.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_q25,0.0,58.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_q50,0.0005160057333970378,47.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_q75,0.004526823815570619,35.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_q1,0.0022213081036610446,42.0,,10-fold cross-validation,RF,,9.0,
target_diversity_in_neighborhood_minmax,0.0,58.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_mean,0.005057743907152992,34.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_q0,0.0,58.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_q25,0.0008181818181818186,45.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_q50,0.0030985719249694405,39.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_q75,0.005782987803271777,30.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_q1,0.001022133039374419,43.0,,10-fold cross-validation,RF,,9.0,
approx_diversity_in_neighborhood_minmax,0.0022243608906012996,41.0,,10-fold cross-validation,RF,,9.0,
bacc_test_mean,0.1087579318725766,3.0,,10-fold cross-validation,RF,,9.0,
bacc_test_q0,0.10327560302986569,4.0,,10-fold cross-validation,RF,,9.0,
bacc_test_q25,0.09548967861455893,5.0,,10-fold cross-validation,RF,,9.0,
bacc_test_q50,0.07768926126708,6.0,,10-fold cross-validation,RF,,9.0,
bacc_test_q75,0.12234616607663241,1.0,,10-fold cross-validation,RF,,9.0,
bacc_test_q1,0.11380589138786973,2.0,,10-fold cross-validation,RF,,9.0,
bacc_test_minmax,0.0,58.0,,10-fold cross-validation,RF,,9.0,
n_test,0.0004567669172932333,50.0,,one-attack-out,RF,,,bim
n_classes,0.0,59.0,,one-attack-out,RF,,,bim
neighborhood_size_mean,0.014487678887985966,14.0,,one-attack-out,RF,,,bim
neighborhood_size_q0,0.0,59.0,,one-attack-out,RF,,,bim
neighborhood_size_q25,0.005873622860515444,27.0,,one-attack-out,RF,,,bim
neighborhood_size_q50,0.01996626891563605,12.0,,one-attack-out,RF,,,bim
neighborhood_size_q75,0.007828627854543907,19.0,,one-attack-out,RF,,,bim
neighborhood_size_q1,0.0,59.0,,one-attack-out,RF,,,bim
neighborhood_size_minmax,0.0,59.0,,one-attack-out,RF,,,bim
uncertainty_mean,0.007196974146330582,22.0,,one-attack-out,RF,,,bim
uncertainty_q0,0.006703556929156149,26.0,,one-attack-out,RF,,,bim
uncertainty_q25,0.0067747256709946016,24.0,,one-attack-out,RF,,,bim
uncertainty_q50,0.006975155789848442,23.0,,one-attack-out,RF,,,bim
uncertainty_q75,0.0084924465826845,18.0,,one-attack-out,RF,,,bim
uncertainty_q1,0.008854327000481988,16.0,,one-attack-out,RF,,,bim
uncertainty_minmax,0.00674457426655649,25.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_mean,0.011171830516718051,15.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_q0,0.0031379310344827587,33.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_q25,0.003646963942442528,32.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_q50,0.007304117647058825,21.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_q75,0.004276971083836073,31.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_q1,0.0,59.0,,one-attack-out,RF,,,bim
target_approx_consistency_in_neighborhood_minmax,0.0016250000000000001,40.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_mean,0.03886467893162238,8.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_q0,0.0043642267406916145,30.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_q25,0.03498717757685208,9.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_q50,0.030113566685390586,10.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_q75,0.023614325251459355,11.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_q1,0.0010714285714285717,42.0,,one-attack-out,RF,,,bim
pred_targets_consistency_in_neighborhood_minmax,0.0019077521055549007,37.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_mean,0.004880803717851772,29.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_q0,0.015101111241500258,13.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_q25,0.008830331028620502,17.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_q50,0.007619323685691972,20.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_q75,0.001678321678321678,39.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_q1,0.0,59.0,,one-attack-out,RF,,,bim
target_targets_consistency_in_neighborhood_minmax,0.03933235448134223,7.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_mean,0.0012256410256410255,41.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_q0,0.00013186813186813202,51.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_q25,0.002828773194133606,34.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_q50,0.0009462791650968992,44.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_q75,6.089743589743563e-05,52.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_q1,0.0,59.0,,one-attack-out,RF,,,bim
targets_and_approxs_consistency_in_neighborhood_minmax,0.0010336390059216152,43.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_mean,0.0006931363496460447,46.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_q0,0.0,59.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_q25,0.0,59.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_q50,0.0006737040133779263,47.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_q75,0.002587521174477696,36.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_q1,0.0,59.0,,one-attack-out,RF,,,bim
target_diversity_in_neighborhood_minmax,0.0006020066889632105,49.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_mean,0.002808206045162567,35.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_q0,0.0,59.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_q25,0.0,59.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_q50,0.0018627450980392157,38.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_q75,0.005273068236111716,28.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_q1,0.0006444014319014319,48.0,,one-attack-out,RF,,,bim
approx_diversity_in_neighborhood_minmax,0.0008502886002886002,45.0,,one-attack-out,RF,,,bim
bacc_test_mean,0.11057793186053627,3.0,,one-attack-out,RF,,,bim
bacc_test_q0,0.10491249281093991,4.0,,one-attack-out,RF,,,bim
bacc_test_q25,0.0972012084738999,5.0,,one-attack-out,RF,,,bim
bacc_test_q50,0.07876735680941746,6.0,,one-attack-out,RF,,,bim
bacc_test_q75,0.12832891787722756,1.0,,one-attack-out,RF,,,bim
bacc_test_q1,0.11410697482855832,2.0,,one-attack-out,RF,,,bim
bacc_test_minmax,0.0,59.0,,one-attack-out,RF,,,bim
n_test,0.0007873791621911924,43.0,,one-attack-out,RF,,,fgm
n_classes,0.0,59.5,,one-attack-out,RF,,,fgm
neighborhood_size_mean,0.011644444711954059,15.0,,one-attack-out,RF,,,fgm
neighborhood_size_q0,0.0,59.5,,one-attack-out,RF,,,fgm
neighborhood_size_q25,0.005655139954532537,29.0,,one-attack-out,RF,,,fgm
neighborhood_size_q50,0.018821593590960722,11.0,,one-attack-out,RF,,,fgm
neighborhood_size_q75,0.006527545968440184,27.0,,one-attack-out,RF,,,fgm
neighborhood_size_q1,0.0,59.5,,one-attack-out,RF,,,fgm
neighborhood_size_minmax,0.0,59.5,,one-attack-out,RF,,,fgm
uncertainty_mean,0.007935637413495034,20.0,,one-attack-out,RF,,,fgm
uncertainty_q0,0.0064732097478474296,28.0,,one-attack-out,RF,,,fgm
uncertainty_q25,0.005596735744254674,30.0,,one-attack-out,RF,,,fgm
uncertainty_q50,0.007834722149414802,21.0,,one-attack-out,RF,,,fgm
uncertainty_q75,0.008693219023327717,18.0,,one-attack-out,RF,,,fgm
uncertainty_q1,0.008631050277205265,19.0,,one-attack-out,RF,,,fgm
uncertainty_minmax,0.007251467489432685,25.0,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_mean,0.01593510763736753,13.0,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_q0,0.0031379310344827587,34.0,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_q25,0.008721639267117854,17.0,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_q50,0.007304117647058825,24.0,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_q75,0.007305575202829209,23.0,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_q1,0.0,59.5,,one-attack-out,RF,,,fgm
target_approx_consistency_in_neighborhood_minmax,0.0016250000000000001,38.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_mean,0.04041223490098437,7.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_q0,0.005189123225785468,31.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_q25,0.0348698936262348,8.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_q50,0.028640352399676296,10.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_q75,0.018326030091190274,12.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_q1,0.0010714285714285717,40.0,,one-attack-out,RF,,,fgm
pred_targets_consistency_in_neighborhood_minmax,0.0024702887230727217,37.0,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_mean,0.0031884816150033533,33.0,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_q0,0.014704508648786762,14.0,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_q25,0.011125661838161837,16.0,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_q50,0.007619323685691972,22.0,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_q75,0.0,59.5,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_q1,0.0,59.5,,one-attack-out,RF,,,fgm
target_targets_consistency_in_neighborhood_minmax,0.03425894700646417,9.0,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_mean,0.0012256410256410255,39.0,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_q0,0.00013186813186813202,53.0,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_q25,0.0008747246111376546,42.0,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_q50,0.0009462791650968992,41.0,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_q75,0.0006164529914529912,48.0,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_q1,0.0,59.5,,one-attack-out,RF,,,fgm
targets_and_approxs_consistency_in_neighborhood_minmax,0.0007287147634973723,45.0,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_mean,0.00047091412742382254,50.0,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_q0,0.0,59.5,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_q25,0.0004615384615384615,51.0,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_q50,0.0006737040133779263,47.0,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_q75,0.0029007079876645085,35.0,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_q1,0.00042809364548494956,52.0,,one-attack-out,RF,,,fgm
target_diversity_in_neighborhood_minmax,0.0006020066889632105,49.0,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_mean,0.006873226672683194,26.0,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_q0,0.0,59.5,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_q25,0.0,59.5,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_q50,0.0025119047619047625,36.0,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_q75,0.005165567041653999,32.0,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_q1,0.0007190809190809191,46.0,,one-attack-out,RF,,,fgm
approx_diversity_in_neighborhood_minmax,0.0007762145262145263,44.0,,one-attack-out,RF,,,fgm
bacc_test_mean,0.11270492904098742,3.0,,one-attack-out,RF,,,fgm
bacc_test_q0,0.10273745085990466,4.0,,one-attack-out,RF,,,fgm
bacc_test_q25,0.09509254185051598,5.0,,one-attack-out,RF,,,fgm
bacc_test_q50,0.08660828407785853,6.0,,one-attack-out,RF,,,fgm
bacc_test_q75,0.12209700728003303,1.0,,one-attack-out,RF,,,fgm
bacc_test_q1,0.11289535700162298,2.0,,one-attack-out,RF,,,fgm
bacc_test_minmax,0.0,59.5,,one-attack-out,RF,,,fgm
n_test,0.0,54.0,,one-attack-out,RF,,,hsj
n_classes,0.0,54.0,,one-attack-out,RF,,,hsj
neighborhood_size_mean,0.04027569204447752,10.0,,one-attack-out,RF,,,hsj
neighborhood_size_q0,0.0,54.0,,one-attack-out,RF,,,hsj
